"Compra_idCompra";"Producto_idProducto";"Cantidad";"PrecioUnitario";"Descuento"
83;88;4;4326.16;0
84;42;3;0.0;0
85;59;3;29078.8;0
86;56;1;5470.46;0
87;50;1;20427.3;0
88;56;1;5470.46;0
89;96;3;36611.6;0
90;37;2;0.0;0
91;93;2;11791.9;0
92;21;1;0.0;0
93;110;2;34555.5;0
94;64;3;9672.96;0
95;79;4;38594.0;0
96;55;2;9582.58;0
97;17;4;0.0;0
98;96;4;6299.29;0
99;55;1;37262.4;0
100;3;3;0.0;0
101;45;4;0.0;0
102;54;1;38257.9;0
103;44;2;0.0;0
104;88;1;18531.0;0
105;36;3;0.0;0
106;50;4;6850.53;0
107;10;2;8059.38;0
107;47;1;0.0;0
107;50;2;20427.3;0
108;28;3;0.0;0
109;16;1;0.0;0
110;110;4;12340.2;0
111;84;1;28557.2;0
112;96;1;29652.2;0
113;119;3;12047.6;0
114;13;2;0.0;0
115;55;4;33810.4;0
116;114;3;13117.6;0
117;52;1;42108.7;0
118;56;1;31095.9;0
119;89;3;12150.0;0
120;72;1;37735.8;0
121;77;1;32092.6;0
122;37;3;0.0;0
123;60;3;48981.1;0
124;82;2;33324.5;0
125;79;2;5132.66;0
126;125;2;29073.6;0
127;72;4;37735.8;0
128;51;2;3631.16;0
129;15;2;0.0;0
130;38;1;0.0;0
131;40;1;0.0;0
132;119;4;12047.6;0
133;111;1;41761.7;0
134;42;3;0.0;0
135;85;1;3934.46;0
136;91;4;34176.4;0
137;83;3;23769.4;0
138;49;1;16005.8;0
139;89;3;12150.0;0
140;60;4;7150.16;0
141;83;1;11905.7;0
142;9;1;0.0;0
143;68;4;24154.3;0
144;27;3;0.0;0
145;64;2;38062.4;0
146;96;2;29652.2;0
147;22;3;0.0;0
148;65;2;18844.5;0
149;111;2;41386.1;0
150;73;2;49687.5;0
151;88;3;4326.16;0
152;114;4;13117.6;0
153;4;3;0.0;0
154;96;3;6299.29;0
155;98;4;48155.9;0
156;64;1;9672.96;0
157;53;1;47548.8;0
158;55;4;43046.6;0
159;57;1;33765.1;0
160;73;4;16967.0;0
161;79;2;38594.0;0
162;9;4;0.0;0
163;56;1;31095.9;0
164;55;4;9582.58;0
165;42;3;0.0;0
166;113;2;4092.88;0
167;88;2;4326.16;0
168;50;3;23881.5;0
169;93;4;24978.4;0
170;119;3;12047.6;0
171;83;2;23769.4;0
172;55;3;19442.5;0
173;44;4;0.0;0
174;78;1;39974.5;0
175;99;3;9132.55;0
176;68;3;24154.3;0
177;46;4;0.0;0
178;47;4;0.0;0
179;52;2;42108.7;0
180;50;3;20427.3;0
181;59;4;29078.8;0
182;65;2;46522.7;0
183;10;4;0.0;0
184;75;4;18373.4;0
185;49;1;39390.4;0
186;4;2;0.0;0
187;55;3;4219.76;0
188;54;3;38257.9;0
189;89;3;21490.3;0
190;113;3;4092.88;0
191;19;1;0.0;0
192;11;1;0.0;0
193;59;2;7667.94;0
194;33;3;0.0;0
195;53;4;47548.8;0
196;4;1;0.0;0
197;110;1;30168.0;0
198;99;1;9132.55;0
199;20;2;0.0;0
200;23;2;0.0;0
201;59;3;29078.8;0
202;56;1;31095.9;0
203;84;2;26755.0;0
204;64;3;35608.4;0
205;18;3;0.0;0
206;31;1;0.0;0
207;14;2;0.0;0
208;60;3;48981.1;0
209;119;3;12047.6;0
210;79;3;38594.0;0
211;16;1;0.0;0
212;65;4;18844.5;0
213;82;3;33324.5;0
214;53;2;34277.3;0
215;50;2;6850.53;0
216;103;2;22936.2;0
217;50;4;6850.53;0
218;46;3;0.0;0
219;73;3;23128.7;0
220;88;3;18531.0;0
221;79;3;5132.66;0
222;23;3;0.0;0
223;55;1;21503.2;0
224;84;4;26755.0;0
225;89;1;12150.0;0
226;55;1;19442.5;0
227;21;2;0.0;0
228;21;1;0.0;0
229;79;4;5132.66;0
230;89;4;12150.0;0
231;75;3;18373.4;0
232;58;4;21634.4;0
233;55;1;21503.2;0
234;84;3;26755.0;0
235;64;2;38062.4;0
236;51;3;3631.16;0
237;15;2;0.0;0
238;125;4;29073.6;0
239;46;4;0.0;0
240;113;1;4092.88;0
241;49;1;39390.4;0
242;29;3;0.0;0
243;126;1;43860.6;0
244;65;3;18844.5;0
245;55;4;19442.5;0
246;111;1;41761.7;0
247;111;4;41386.1;0
248;59;1;29078.8;0
249;43;4;0.0;0
250;10;2;0.0;0
251;77;3;32092.6;0
252;27;1;0.0;0
253;55;2;37262.4;0
254;37;2;0.0;0
255;99;1;9132.55;0
256;91;3;34176.4;0
257;62;1;48200.0;0
258;78;1;39974.5;0
259;88;3;4326.16;0
260;55;1;33810.4;0
261;73;3;23128.7;0
262;11;2;0.0;0
263;78;4;39974.5;0
264;93;2;24978.4;0
265;55;3;19442.5;0
266;64;1;9672.96;0
267;5;4;0.0;0
268;26;2;0.0;0
269;15;4;0.0;0
270;32;1;0.0;0
271;58;4;37176.0;0
272;79;3;38594.0;0
273;54;1;38257.9;0
274;82;4;33324.5;0
275;55;1;33810.4;0
276;67;1;28518.9;0
277;99;4;9132.55;0
278;88;3;18531.0;0
279;22;3;0.0;0
280;89;1;27803.9;0
281;73;2;49687.5;0
282;98;1;48155.9;0
283;89;2;27803.9;0
284;84;4;26755.0;0
285;64;2;9672.96;0
286;98;1;49513.9;0
287;67;3;28518.9;0
288;57;2;10650.4;0
289;64;4;38062.4;0
290;110;2;30168.0;0
291;64;4;9672.96;0
292;60;1;7150.16;0
293;111;4;41761.7;0
294;21;3;0.0;0
295;36;1;0.0;0
296;73;1;49687.5;0
297;99;2;9132.55;0
298;73;4;16967.0;0
299;41;2;0.0;0
300;58;4;21634.4;0
301;58;2;37176.0;0
302;55;4;21503.2;0
303;68;2;37100.9;0
304;12;2;0.0;0
305;5;4;0.0;0
306;7;2;0.0;0
307;23;2;0.0;0
308;56;1;5470.46;0
309;55;3;33810.4;0
310;55;4;21503.2;0
311;77;1;32092.6;0
312;10;2;0.0;0
313;72;3;12775.7;0
314;89;3;21490.3;0
315;32;1;0.0;0
316;4;3;0.0;0
317;59;1;29078.8;0
318;55;1;4219.76;0
319;44;1;0.0;0
320;11;2;0.0;0
321;70;4;36992.3;0
322;75;3;18373.4;0
323;55;1;37262.4;0
324;51;2;3631.16;0
325;55;1;33810.4;0
326;119;3;12047.6;0
327;50;1;23881.5;0
328;57;2;33765.1;0
329;42;2;0.0;0
330;89;4;21490.3;0
331;57;4;10650.4;0
332;55;2;37262.4;0
333;18;2;0.0;0
334;28;3;0.0;0
335;16;2;0.0;0
336;77;2;13423.2;0
337;82;3;42123.0;0
338;60;2;48981.1;0
339;49;4;39390.4;0
340;75;2;18373.4;0
341;72;3;37735.8;0
342;53;2;47548.8;0
343;43;4;0.0;0
344;76;1;46243.8;0
345;59;3;4933.76;0
346;126;1;43860.6;0
347;89;3;12150.0;0
348;79;3;5132.66;0
349;55;1;9582.58;0
350;24;3;0.0;0
351;50;3;20427.3;0
352;85;4;3934.46;0
353;57;3;13172.6;0
354;2;3;0.0;0
355;44;2;0.0;0
356;54;2;47913.1;0
357;24;1;0.0;0
358;89;3;21490.3;0
359;77;3;29831.4;0
360;30;2;0.0;0
361;53;1;34277.3;0
362;55;3;19442.5;0
363;17;4;0.0;0
364;18;3;0.0;0
365;24;3;0.0;0
366;84;3;26755.0;0
367;23;3;0.0;0
368;57;2;33765.1;0
369;23;2;0.0;0
370;14;3;0.0;0
371;18;1;0.0;0
372;41;1;0.0;0
373;27;3;0.0;0
374;72;4;37735.8;0
375;55;3;9582.58;0
376;114;3;13117.6;0
377;54;3;15974.1;0
378;68;2;37100.9;0
379;49;1;37793.0;0
380;73;4;16967.0;0
381;72;3;12775.7;0
382;31;1;0.0;0
383;26;3;0.0;0
384;126;4;43860.6;0
385;48;4;0.0;0
386;93;2;11791.9;0
387;7;3;0.0;0
388;64;4;35608.4;0
389;60;4;48981.1;0
390;68;2;24154.3;0
391;75;4;18373.4;0
392;111;4;41761.7;0
393;83;1;11905.7;0
394;5;4;0.0;0
395;56;3;3095.45;0
396;65;4;18844.5;0
397;92;4;39210.8;0
398;13;3;0.0;0
399;96;2;6299.29;0
400;67;4;42138.2;0
401;77;4;13423.2;0
402;56;2;31095.9;0
403;33;4;0.0;0
404;93;4;11791.9;0
405;67;3;28518.9;0
406;82;3;33324.5;0
407;49;2;37793.0;0
408;54;1;28723.5;0
409;77;4;13423.2;0
410;34;4;0.0;0
411;55;2;33810.4;0
412;53;3;34277.3;0
413;119;2;12047.6;0
414;91;1;34176.4;0
415;50;4;6850.53;0
416;59;1;7667.94;0
417;125;1;29073.6;0
418;53;3;47548.8;0
419;70;3;36992.3;0
420;55;2;37262.4;0
421;64;3;35608.4;0
422;18;3;0.0;0
423;59;3;4933.76;0
424;96;2;29652.2;0
425;55;1;37262.4;0
426;59;1;4933.76;0
427;28;4;0.0;0
428;56;1;31095.9;0
429;41;4;0.0;0
430;65;1;18844.5;0
431;24;1;0.0;0
432;73;3;16967.0;0
433;41;1;0.0;0
434;69;3;5656.05;0
435;39;4;0.0;0
436;22;1;0.0;0
437;57;3;40984.1;0
438;111;4;41386.1;0
439;88;3;18531.0;0
440;31;3;0.0;0
441;10;4;0.0;0
442;19;2;0.0;0
443;22;4;0.0;0
444;22;2;0.0;0
445;92;3;39210.8;0
446;76;3;46243.8;0
447;75;3;18373.4;0
448;125;3;39032.1;0
449;126;4;43860.6;0
450;64;3;35608.4;0
451;126;3;43860.6;0
452;51;4;25954.5;0
453;114;3;25672.1;0
454;75;1;18373.4;0
455;35;4;0.0;0
456;35;3;0.0;0
457;64;1;9672.96;0
458;57;3;40984.1;0
459;64;4;9672.96;0
460;89;2;27803.9;0
461;113;1;4092.88;0
462;55;3;21503.2;0
463;29;3;0.0;0
464;88;1;4326.16;0
465;77;3;13423.2;0
466;45;1;0.0;0
467;68;2;37100.9;0
468;59;2;29078.8;0
469;2;3;0.0;0
470;25;2;0.0;0
471;89;1;27803.9;0
472;73;4;49687.5;0
473;54;4;38257.9;0
474;92;1;39210.8;0
475;70;2;36992.3;0
476;56;3;31095.9;0
477;89;3;27803.9;0
478;5;2;0.0;0
479;110;2;34555.5;0
480;83;1;11905.7;0
481;73;3;23128.7;0
482;57;2;40984.1;0
483;64;2;38062.4;0
484;54;4;47913.1;0
485;64;3;9672.96;0
486;27;3;0.0;0
487;72;4;12775.7;0
488;18;4;0.0;0
489;89;3;27803.9;0
490;56;2;5470.46;0
491;1;2;0.0;0
492;98;1;49513.9;0
493;114;3;25672.1;0
494;55;4;19442.5;0
495;3;2;0.0;0
496;67;1;42138.2;0
497;48;4;0.0;0
498;89;1;12150.0;0
499;3;3;0.0;0
500;56;3;5470.46;0
501;82;3;42123.0;0
502;53;1;34277.3;0
503;51;3;25954.5;0
504;8;3;0.0;0
505;79;4;5132.66;0
506;2;2;0.0;0
507;68;4;37100.9;0
508;59;2;29078.8;0
509;13;2;0.0;0
510;55;4;4219.76;0
511;83;1;11905.7;0
512;77;4;29831.4;0
513;20;2;0.0;0
514;96;1;29652.2;0
515;79;4;38594.0;0
516;59;3;29078.8;0
517;42;2;0.0;0
518;89;3;27803.9;0
519;57;3;40984.1;0
520;18;2;0.0;0
521;77;3;32092.6;0
522;53;2;34277.3;0
523;49;3;16005.8;0
524;77;4;29831.4;0
525;72;4;37735.8;0
526;55;1;43046.6;0
527;55;3;9582.58;0
528;78;3;39974.5;0
529;93;3;24978.4;0
530;110;1;34555.5;0
531;96;2;36611.6;0
532;83;4;23769.4;0
533;110;1;12340.2;0
534;18;4;0.0;0
535;5;3;0.0;0
536;64;1;38062.4;0
537;29;1;0.0;0
538;12;2;0.0;0
539;67;4;42138.2;0
540;88;4;4326.16;0
541;73;3;16967.0;0
542;19;3;0.0;0
543;46;2;0.0;0
544;59;4;29078.8;0
545;126;3;49396.1;0
546;33;1;0.0;0
547;98;2;49513.9;0
548;54;3;38257.9;0
549;3;3;0.0;0
550;49;4;16005.8;0
551;73;4;16967.0;0
552;64;3;35608.4;0
553;59;1;7667.94;0
554;75;4;18373.4;0
555;126;1;43860.6;0
556;89;2;12150.0;0
557;96;3;36611.6;0
558;57;2;13172.6;0
559;11;3;0.0;0
560;51;3;3631.16;0
561;93;3;11791.9;0
562;64;4;38062.4;0
563;111;2;41761.7;0
564;84;2;28557.2;0
565;60;2;48981.1;0
566;59;2;7667.94;0
567;9;3;0.0;0
568;75;1;18373.4;0
569;88;4;18531.0;0
570;5;4;0.0;0
571;55;1;4219.76;0
572;22;3;0.0;0
573;60;3;48981.1;0
574;110;3;30168.0;0
575;24;1;0.0;0
576;75;4;18373.4;0
577;57;4;13172.6;0
578;55;2;21503.2;0
579;45;4;0.0;0
580;68;1;24154.3;0
581;60;3;48981.1;0
582;62;1;45421.9;0
583;19;3;0.0;0
584;62;2;48200.0;0
585;68;4;37100.9;0
586;13;4;0.0;0
587;111;3;41761.7;0
588;96;3;29652.2;0
589;22;2;0.0;0
590;57;1;13172.6;0
591;14;2;0.0;0
592;59;2;4933.76;0
593;39;3;0.0;0
594;45;2;0.0;0
595;76;4;46243.8;0
596;33;1;0.0;40
597;51;4;3631.16;0
598;11;1;0.0;0
599;77;2;29831.4;0
600;57;2;33765.1;0
601;103;3;22936.2;0
602;28;2;0.0;0
603;78;1;39974.5;0
604;17;1;0.0;0
605;108;1;15445.1;0
606;59;3;7667.94;0
607;19;3;0.0;0
608;58;1;37176.0;0
609;77;2;29831.4;0
610;19;4;0.0;0
611;50;4;23881.5;0
612;75;3;18373.4;0
613;39;1;0.0;0
614;103;2;22936.2;0
615;45;4;0.0;0
616;51;1;3631.16;0
617;99;2;9132.55;0
618;57;4;10650.4;0
619;64;4;35608.4;0
620;16;4;0.0;0
621;32;2;0.0;0
622;79;4;38594.0;0
623;96;2;6299.29;0
624;110;2;30168.0;0
625;99;2;9132.55;0
626;58;1;37176.0;0
627;7;1;0.0;0
628;9;4;0.0;0
629;91;3;34176.4;0
630;38;2;0.0;0
631;62;3;45421.9;0
632;20;3;0.0;0
633;114;1;13117.6;0
634;25;3;0.0;0
635;110;1;12340.2;0
636;50;3;23881.5;0
637;79;3;38594.0;0
638;110;4;34555.5;0
639;37;2;0.0;0
640;3;1;0.0;0
641;50;3;6850.53;0
642;64;4;35608.4;0
643;5;2;0.0;0
644;56;4;5470.46;0
645;67;1;42138.2;0
646;39;4;0.0;0
647;82;1;33324.5;0
648;52;1;42108.7;0
649;54;2;15974.1;0
650;57;4;10650.4;0
651;12;3;0.0;0
652;21;1;0.0;0
653;98;1;49513.9;0
654;30;4;0.0;0
655;103;4;22936.2;0
656;111;3;41761.7;0
657;56;4;3095.45;0
658;125;1;39032.1;0
659;65;1;46522.7;0
660;28;2;0.0;0
661;111;4;41386.1;0
662;76;2;46243.8;0
663;24;2;0.0;0
664;58;3;21634.4;0
665;54;1;28723.5;0
666;110;3;34555.5;0
667;55;3;19442.5;0
668;65;3;18844.5;0
669;20;2;0.0;0
670;54;4;15974.1;0
671;47;2;0.0;0
672;93;3;11791.9;0
673;77;4;29831.4;0
674;110;4;12340.2;0
675;76;4;46243.8;0
676;70;4;36992.3;0
677;49;2;39390.4;0
678;108;3;15445.1;0
679;73;1;49687.5;0
680;57;1;10650.4;0
681;98;3;49513.9;0
682;30;3;0.0;0
683;11;1;0.0;0
684;49;3;37793.0;0
685;65;3;46522.7;0
686;16;1;0.0;0
687;108;2;15445.1;0
688;54;1;38257.9;0
689;14;2;0.0;0
690;92;4;39210.8;0
691;84;2;28557.2;0
692;53;2;47548.8;0
693;53;2;47548.8;0
694;89;2;27803.9;0
695;114;4;13117.6;0
696;56;1;3095.45;0
697;98;4;49513.9;0
698;9;4;0.0;0
699;59;2;7667.94;0
700;68;4;37100.9;0
701;114;1;13117.6;0
702;126;3;43860.6;0
703;119;2;12047.6;0
704;59;3;4933.76;0
705;113;1;4092.88;0
706;15;2;0.0;0
707;56;4;31095.9;0
708;79;1;38594.0;0
709;18;3;0.0;0
710;52;4;42108.7;0
711;77;2;29831.4;0
712;59;2;4933.76;0
713;60;3;7150.16;0
714;78;4;39974.5;0
715;126;1;49396.1;0
716;26;2;0.0;0
717;75;2;18373.4;0
718;50;2;23881.5;0
719;111;3;41386.1;0
720;83;3;23769.4;0
721;53;4;47548.8;0
722;57;2;10650.4;0
723;56;1;31095.9;0
724;55;4;37262.4;0
725;82;2;42123.0;0
726;53;2;34277.3;0
727;49;3;16005.8;0
728;37;4;0.0;0
729;48;1;0.0;0
730;77;1;29831.4;0
731;49;3;16005.8;0
732;55;3;33810.4;0
733;32;1;0.0;0
734;4;4;0.0;0
735;26;1;0.0;0
736;65;1;18844.5;0
737;77;2;29831.4;0
738;9;4;0.0;0
739;47;3;0.0;50
740;98;3;49513.9;0
741;8;4;0.0;0
742;18;3;0.0;0
743;83;2;11905.7;0
744;25;4;0.0;0
745;89;2;21490.3;0
746;103;3;22936.2;0
747;68;4;24154.3;0
748;33;2;0.0;0
749;55;4;33810.4;0
750;82;3;42123.0;0
751;69;2;5656.05;0
752;17;4;0.0;0
753;77;1;29831.4;0
754;75;3;18373.4;0
755;62;3;48200.0;0
756;14;3;0.0;0
757;89;1;12150.0;0
758;23;2;0.0;0
759;65;1;46522.7;0
760;29;2;0.0;0
761;8;3;0.0;0
762;99;4;9132.55;0
763;43;4;0.0;0
764;46;3;0.0;0
765;64;3;35608.4;0
766;42;2;0.0;0
767;45;2;0.0;0
768;20;4;0.0;0
769;62;4;45421.9;0
770;110;3;12340.2;0
771;79;2;38594.0;0
772;51;2;3631.16;0
773;93;3;24978.4;0
774;64;4;9672.96;0
775;30;2;0.0;0
776;111;1;41386.1;0
777;89;1;21490.3;0
778;37;4;0.0;0
779;44;2;0.0;0
780;125;3;29073.6;0
781;126;2;49396.1;0
782;119;1;12047.6;0
783;59;4;29078.8;0
784;39;3;0.0;0
785;51;2;25954.5;0
786;43;1;0.0;0
787;125;3;29073.6;0
788;126;1;49396.1;0
789;2;2;0.0;0
790;103;2;22936.2;0
791;38;3;0.0;0
792;82;1;42123.0;0
793;20;3;0.0;0
794;45;1;0.0;0
795;91;1;34176.4;0
796;52;2;42108.7;0
797;6;1;0.0;0
798;96;1;6299.29;0
799;6;1;0.0;0
800;49;3;37793.0;0
801;55;4;33810.4;0
802;56;4;3095.45;0
803;98;1;48155.9;0
804;64;3;38062.4;0
805;24;2;0.0;0
806;91;3;34176.4;0
807;28;3;0.0;0
808;54;4;15974.1;0
809;65;1;18844.5;0
810;69;3;5656.05;0
811;34;1;0.0;0
812;18;1;0.0;0
813;7;1;0.0;0
814;82;4;42123.0;0
815;72;2;37735.8;0
816;55;4;4219.76;0
817;33;1;0.0;0
818;4;1;0.0;0
819;55;1;33810.4;0
820;99;3;9132.55;0
821;60;1;48981.1;0
822;51;3;3631.16;0
823;93;2;11791.9;0
824;56;2;31095.9;0
825;25;4;0.0;0
826;35;2;0.0;0
827;79;2;38594.0;0
828;69;1;5656.05;0
829;1;2;0.0;0
830;40;4;0.0;0
831;64;1;35608.4;0
832;69;3;5656.05;0
833;111;4;41761.7;0
834;60;3;48981.1;0
835;110;1;12340.2;0
836;57;1;10650.4;0
837;64;2;38062.4;0
838;19;1;0.0;0
839;11;2;0.0;0
840;24;3;0.0;0
841;30;1;0.0;0
842;34;3;0.0;0
843;46;1;0.0;0
844;25;4;0.0;0
845;93;2;11791.9;0
846;51;2;3631.16;0
847;41;1;0.0;0
848;29;4;0.0;0
849;50;3;23881.5;0
850;88;1;4326.16;0
851;54;4;28723.5;0
852;98;4;48155.9;0
853;20;1;0.0;0
854;62;4;48200.0;0
855;73;3;16967.0;0
856;64;2;9672.96;0
857;73;1;49687.5;0
858;88;4;4326.16;0
859;53;2;47548.8;0
860;42;3;0.0;0
861;50;1;20427.3;0
862;44;1;0.0;0
863;5;3;0.0;0
864;50;2;20427.3;0
865;69;1;5656.05;0
866;56;4;3095.45;0
867;13;1;0.0;0
868;57;1;40984.1;0
869;50;3;23881.5;0
870;18;1;0.0;0
871;75;4;18373.4;0
872;103;1;22936.2;0
873;3;1;0.0;0
874;119;1;12047.6;0
875;14;2;0.0;0
876;82;4;33324.5;0
877;58;3;37176.0;0
878;14;4;0.0;0
879;57;2;40984.1;0
880;62;2;48200.0;0
881;24;2;0.0;0
882;19;4;0.0;0
883;55;2;37262.4;0
884;54;2;28723.5;0
885;70;2;36992.3;0
886;57;3;10650.4;0
887;125;1;39032.1;0
888;110;4;30168.0;0
889;72;4;12775.7;0
890;40;4;0.0;0
891;89;1;21490.3;0
892;89;3;12150.0;0
893;57;3;40984.1;0
894;20;4;0.0;0
895;68;1;37100.9;0
896;93;2;11791.9;0
897;38;4;0.0;0
898;77;3;13423.2;0
899;53;2;47548.8;0
900;93;2;24978.4;0
901;28;1;0.0;0
902;83;1;23769.4;0
903;50;2;23881.5;0
904;56;3;31095.9;0
905;88;4;18531.0;0
906;49;2;39390.4;0
907;77;3;29831.4;0
908;3;1;0.0;0
909;110;1;34555.5;0
910;43;1;0.0;0
911;57;3;13172.6;0
912;22;2;0.0;0
913;110;2;12340.2;0
914;50;4;20427.3;0
915;39;2;0.0;0
916;70;3;36992.3;0
917;14;2;0.0;0
918;83;1;23769.4;0
919;39;4;0.0;0
920;55;3;9582.58;0
921;77;4;32092.6;0
922;113;3;4092.88;0
923;55;1;33810.4;0
924;67;4;42138.2;0
925;110;2;30168.0;0
926;54;2;28723.5;0
927;7;1;0.0;0
928;84;4;26755.0;0
929;51;4;3631.16;0
930;6;3;0.0;0
931;126;2;49396.1;0
932;60;4;7150.16;0
933;84;2;26755.0;0
934;59;3;7667.94;0
935;54;3;47913.1;0
936;114;4;25672.1;0
937;62;2;48200.0;0
938;99;3;9132.55;0
939;51;3;3631.16;0
940;54;2;28723.5;0
941;34;2;0.0;0
942;82;4;42123.0;0
943;18;3;0.0;0
944;59;1;4933.76;0
945;96;3;6299.29;0
946;83;3;11905.7;0
947;110;1;12340.2;0
948;89;1;21490.3;0
949;56;2;3095.45;0
950;43;2;0.0;0
951;72;2;37735.8;0
952;72;3;37735.8;0
953;67;2;28518.9;0
954;44;1;0.0;0
955;51;1;3631.16;0
956;14;2;0.0;0
957;82;3;42123.0;0
958;11;2;0.0;0
959;65;3;46522.7;0
960;119;2;12047.6;0
961;111;1;41761.7;0
962;79;1;38594.0;0
963;108;4;15445.1;0
964;65;2;18844.5;0
965;41;3;0.0;0
966;47;2;0.0;0
967;3;4;0.0;0
968;57;3;40984.1;0
969;96;3;36611.6;0
970;17;3;0.0;0
971;46;2;0.0;0
972;49;4;39390.4;0
973;42;3;0.0;0
974;44;4;0.0;0
975;57;3;33765.1;0
976;38;4;0.0;0
977;13;2;0.0;0
978;84;2;28557.2;0
979;7;1;0.0;0
980;34;2;0.0;0
981;47;4;0.0;0
982;31;1;0.0;0
983;62;1;48200.0;0
984;55;3;37262.4;0
985;73;2;49687.5;0
986;57;2;10650.4;0
987;69;4;5656.05;0
988;91;1;34176.4;0
989;96;1;29652.2;0
990;77;2;29831.4;0
991;110;3;12340.2;0
992;56;3;5470.46;0
993;9;2;0.0;0
994;45;3;0.0;0
995;73;4;49687.5;0
996;125;3;29073.6;0
997;55;1;43046.6;0
998;98;4;49513.9;0
999;96;1;6299.29;0
1000;62;4;45421.9;0
